"omid","openalex_id","type"
"meta:br/061501220433","W4246764206 S2764914038","journal"
"meta:br/061501227120","W4300447659 W2266269037 W2940051510","journal article"
"meta:br/061501221187","S4210173286 S4306527325","journal"
"meta:br/061501231595","W11804993 W2728722627","journal article"
"meta:br/061501232877","W2742086875 W4246961658","journal article"
"meta:br/061501238168","S31428200 S4210195085","journal"
"meta:br/06101312591","W3028323318 W2417966930","journal article"
"meta:br/06101313043","W3041729852 W1989172369","journal article"
"meta:br/06101313133","W68302260 W2026875127","journal article"
"meta:br/06101313006","W3027632322 W2005299572","journal article"
"meta:br/06101313334","W3161682374 W3026432073","journal article"
"meta:br/061501256703","S2764905064 W4248423008 W4229948733 W4240702902 W4249990100 W4237299833 W4249010639 W4254175559","journal"
"meta:br/061501257692","W1967895933 W4241249017","journal article"
"meta:br/061501259457","W4233379837 W2042721188","journal article"
"meta:br/061501265195","S2737695382 W4239161974","journal"
"meta:br/061501265975","S4210196633 S4210175133","journal"
"meta:br/061501265107","W4234092339 S4210187149","journal"
"meta:br/061501265822","S4306503209 S4210227882","journal"
"meta:br/061501269849","S4210180109 W4254916653","book series"
"meta:br/061501269850","S4210176790 S156553709","journal"
"meta:br/061501288557","W2020313693 W2025238361","journal article"
"meta:br/061501288142","W4238686123 S2737612716","journal"
"meta:br/061501288762","S207009260 W4237351139","journal"
"meta:br/061501289354","S4306502739 S4210177504","journal"
"meta:br/061501305485","W4299524925 W293673163","journal article"
"meta:br/061501305480","W4254938758 W4302790258","journal article"
"meta:br/06101318640","S4210217784 S4210177339","journal"
"meta:br/06101318320","W4236098783 S4210229303","journal"
"meta:br/06101318478","S4210199544 W4246047085","journal"
"meta:br/061501311164","S4210197304 S4306517501","journal"
"meta:br/061501311132","S4306517446 S4210196336","journal"
"meta:br/061501311151","S4210205834 S4210208250","journal"
"meta:br/061501311269","S4210223148 S4306519240","journal"
"meta:br/061501311258","S4210204420 S4210224052","journal"
"meta:br/061501318289","W2099416265 W4299957799","journal article"
"meta:br/061501318199","W4292078707 W1991459909","journal article"
"meta:br/061501338847","W4206910255 S4210180860","book series"
"meta:br/061501338846","S4210196836 W4235277562","book series"
"meta:br/061501338849","S2764905288 W4296596753","book series"
"meta:br/06101322047","S4306502210 S4210174342 S4210200660","journal"
"meta:br/061501349958","S4210171282 S956242008","book series"
"meta:br/061501350015","S4210230828 S27924493","journal"
"meta:br/061501345089","W2166099525 W4255579152","journal article"
"meta:br/061501353892","W4233878456 S4210240857","journal"
"meta:br/061501366351","S4210223668 S120820016","journal"
"meta:br/061501355776","W4210732637 S190478125","journal"
"meta:br/061501376115","W2090533391 W4248458099","journal article"
"meta:br/061501390320","W2328748250 W4252022337","journal article"
"meta:br/061501396888","S2765020689 W4253732590","journal"
"meta:br/061501407574","S4210170640 W4206399882","journal"
"meta:br/061501422564","W2409812720 W3160636945","journal article"
"meta:br/06101332373","W2040989248 W4236911253","journal article"
"meta:br/061501417972","W1551628027 W4231796101","journal article"
"meta:br/061501430664","S1036691542 W4251866256","journal"
"meta:br/061501465092","S4210176147 W4252871890","journal"
"meta:br/061501469591","S4306530355 S4210179752","journal"
"meta:br/061501493909","S4210226591 W4231414971","journal"
"meta:br/061501494621","S4210229752 S4306502226","journal"
"meta:br/061501494212","W4240212858 S4210206658","journal"
"meta:br/061501494605","S4210216371 S4210188948","journal"
"meta:br/061501494134","S4210199618 W4213103188","journal"
"meta:br/061501494610","S4210224673 S4210194380","journal"
"meta:br/061501511715","S4210201807 S2765024352","journal"
"meta:br/061501511633","S4210176684 W4206295972","journal"
"meta:br/061501512170","W2411946838 W2018728549","journal article"
"meta:br/061501512466","W1966181381 W2193651586","journal article"
"meta:br/061501549305","W4249609387 W2050059285","journal article"
"meta:br/061501571994","S4210209785 S4210192897","journal"
"meta:br/061501571424","S2764388112 W4205924468","journal"
"meta:br/061501571578","S82939042 W4200091629","journal"
"meta:br/061501571798","S4210197781 S4210217718","journal"
"meta:br/061501572466","W1983761507 W2048757502","journal article"
"meta:br/061501572140","S4210202417 S4210222369","journal"
"meta:br/061501574526","W2054673135 W4230439266","journal article"
"meta:br/061501567287","S4210201766 W4247568198","book series"
"meta:br/061501570974","S4210220270 W4206388358","journal"
"meta:br/061501582373","W2068377674 W4251857461","journal article"
"meta:br/061501586822","W2050938769 W2057609994","journal article"
"meta:br/061501586126","W2198411932 W2994162319","journal article"
"meta:br/061501586823","W2093428992 W2070170445","journal article"
"meta:br/06150158178","W2000285303 W4230238837","journal article"
"meta:br/061501600856","S2764905259 S4306536025","journal"
"meta:br/061501608626","S2738669833 S4210169162","journal"
"meta:br/061501608643","S4210177290 S4210230172","journal"
"meta:br/061501608800","S4210173611 S4210224705","journal"
"meta:br/061501608616","S4210209449 S4210226817","journal"
"meta:br/061501608503","S4210181130 S4210190366","journal"
"meta:br/061501608861","S2764775445 S4210211150","journal"
"meta:br/061501608694","S2738847556 S4210185744","journal"
"meta:br/061501608576","S2738120337 S4210181499","journal"
"meta:br/061501608716","S4210236050 S4210188429","journal"
"meta:br/061501608651","S4210205806 S4210228053","journal"
"meta:br/061501608776","S4210197602 S4210236213","journal"
"meta:br/061501608543","S4210188131 S4210223637","journal"
"meta:br/061501608454","S4210191772 S4210215319","journal"
"meta:br/061501602179","W4249488718 W4213434715","book"
"meta:br/061501602180","W4254524419 W4213447245","book"
"meta:br/061501602176","W4213435131 W2965823070","book"
"meta:br/061501602168","W2954490296 W4213448753","book"
"meta:br/061501602169","W4213430394 W4229502891","book"
"meta:br/061501602178","W4213427504 W4242641749","book"
"meta:br/061501602163","W4207026423 W1530452669","book"
"meta:br/061501602782","S4210202551 W4234079831","journal"
"meta:br/061501602167","W4250633743 W4213453302","book"
"meta:br/061501602170","W4206897216 W4251967910","book"
"meta:br/061501602171","W4207044164 W4235373680","book"
"meta:br/061501602382","S4210217528 W4252438464","journal"
"meta:br/061501602156","W4206945477 W4245299627","book"
"meta:br/061501602158","W4245991542 W4206982408","book"
"meta:br/061501602177","W4249504506 W4206926874","book"
"meta:br/061501603493","W4237241018 S4210167963","book series"
"meta:br/061501603351","S4210174546 S4306526925","journal"
"meta:br/061501603350","S113120154 S4210181836","book series"
"meta:br/061501630517","W4298111608 W1978419055","journal article"
"meta:br/061501638965","W2049509560 W4232174985","journal article"
"meta:br/061501633760","W4210719806 S4210180750","journal"
"meta:br/061501633623","W4238268241 S4210208870","journal"
"meta:br/061501633471","S4210226880 W4210311634","journal"
"meta:br/061501633538","S4210206486 W4249843525","journal"
"meta:br/061501633663","W4206940902 S4210191547","journal"
"meta:br/061501633643","S4210182226 W4230762830","journal"
"meta:br/061501633544","S4210183396 W4230151932","journal"
"meta:br/061501633654","W4206929094 S4210190359","journal"
"meta:br/061501633721","S4210206935 W4256226642","journal"
"meta:br/061501633685","W4206914761 S4210223210","journal"
"meta:br/061501633106","S4210238025 S4210183479","journal"
"meta:br/061501633709","S4210240486 W4205691325","journal"
"meta:br/061501633599","S4210228043 W4238171568","journal"
"meta:br/061501633713","S4210185756 W4242946313","journal"
"meta:br/061501636870","S4210204606 S4210221967","journal"
"meta:br/061501636893","S4210213450 S4210235729","journal"
"meta:br/061501645669","W4234459414 S4210224282","journal"
"meta:br/061501646749","S4210208687 W4252307637","series"
"meta:br/061501646900","S4210222329 S2736717633","journal"
"meta:br/061501646770","S2738455068 S4210205876","journal"
"meta:br/061501646747","S4210225214 W4247617082","series"
"meta:br/061501646750","S4210176499 W4233354242","series"
"meta:br/06101354728","S4210182359 W4253760985","book series"
"meta:br/061501641337","S4306527057 S4210231181 W4246824659","journal"
"meta:br/061501642831","S2764707390 S4210190140","journal"
"meta:br/061501642703","S4306527025 S4210200990","journal"
"meta:br/061501644848","S4210220163 W4231704511","book series"
"meta:br/061501644794","S4210201481 W4248232021","series"
"meta:br/061501651183","W2055572268 W4211110504","journal article"
"meta:br/061501663121","W4254599218 S4210233875","journal"
"meta:br/061501665481","W2036274619 W3002610622","journal article"
"meta:br/061501676024","W4206692965 S4210184719","book series"
"meta:br/061501679977","W1995656579 W3021343249","journal article"
"meta:br/061501679952","W2416424812 W2768087009","journal article"
"meta:br/061501679921","W3022241402 W2034550953","journal article"
"meta:br/061501679809","W1978074788 W2417942678","journal article"
"meta:br/061501680497","W2098409665 W2275264652","journal article"
"meta:br/061501680112","W3023282823 W2005727810","journal article"
"meta:br/061501680044","W2169125873 W3021807580","journal article"
"meta:br/061501680436","W4302977952 W2170150990","journal article"
"meta:br/061501680123","W1973719893 W2770532573","journal article"
"meta:br/06150165507","W4292550095 W2114635452","journal article"
"meta:br/06150166153","W4210779209 W2144229816","journal article"
"meta:br/06150166146","W2122743334 W4296424071","journal article"
"meta:br/061501695539","S4210189924 S4210213478","journal"
"meta:br/061501695652","S4210205714 S4210229352","journal"
"meta:br/061501693163","S4210173489 S110315438","journal"
"meta:br/061501693102","S4210209309 S2765006878","journal"
"meta:br/061501694574","W4236017858 S2737522344 S4210174890","journal"
"meta:br/061501711036","S22436737 S4210179805","journal"
"meta:br/061501714238","S2764481197 S4210182949","journal"
"meta:br/061501710943","S4210240509 S4210211314","journal"
"meta:br/061501726000","W4293024804 W3101233559","journal article"
"meta:br/061501726715","W4301248917 W2155228977","journal article"
"meta:br/061501726548","W4288102916 W2975284900","journal article"
"meta:br/061501726850","W1752744741 W4298174552","journal article"
"meta:br/061501727248","W4300715086 W1935714175","journal article"
"meta:br/061501727522","W3102791290 W4297992724","journal article"
"meta:br/061501727091","W3105387993 W4298776718","journal article"
"meta:br/061501727073","W3106427092 W4301885367","journal article"
"meta:br/061501727148","W4298839348 W1655857642","journal article"
"meta:br/061501727649","W3105194799 W4302435762","journal article"
"meta:br/061501722260","S4306515241 S4210188039","journal"
"meta:br/061501738360","W3036279417 W4249945016","book"
"meta:br/061501738379","W4237299553 W3193080245","book"
"meta:br/061501738362","W4230865219 W3016733410","book"
"meta:br/061501738357","W3024680030 W4246971308","book"
"meta:br/061501738368","W3036761158 W4231183647","book"
"meta:br/061501738382","W3043328355 W4254352003","book"
"meta:br/061501738356","W4245578000 W2983999544","book"
"meta:br/061501738373","W3035239024 W3032381169","book"
"meta:br/061501738350","W2955200345 W4245436908","book"
"meta:br/061501738375","W3036910635 W4235240165","book"
"meta:br/061501738351","W3017099049 W3030605350 W4236068249","book"
"meta:br/061501738371","W3110922423 W3063780819","book"
"meta:br/061501738353","W2968362568 W4237654988","book"
"meta:br/061501738366","W3035609702 W3030530184","book"
"meta:br/061501749100","W2328540092 W4300411758","journal article"
"meta:br/061501750503","S4210188183 W4210745011","journal"
"meta:br/06101369639","W944377494 S2764477176 W2948695143","journal"
"meta:br/061501751426","S4210179354 W4250604610","book series"
"meta:br/061501751559","S4210207009 S4210204864","journal"
"meta:br/061501756541","W3023284458 W1964773073","journal article"
"meta:br/061501756676","W2001466384 W3022180706","journal article"
"meta:br/061501756675","W2766099732 W2401260568","journal article"
"meta:br/061501756784","W2052515363 W3022676679","journal article"
"meta:br/061501773159","S4210205655 W4212766186","book series"
"meta:br/061501780847","S4210189240 W4210290582","book series"
"meta:br/06101370411","S4210217087 W4230838764","book series"
"meta:br/06101370367","W4244659455 S4210189114","book series"
"meta:br/06101370320","S144971505 S4210171431","journal"
"meta:br/06101370291","S4210185178 S968932601","journal"
"meta:br/06150171999","W4231529205 W1965235459","journal article"
"meta:br/061501791755","W2089377155 W4240863289","journal article"
"meta:br/061501798131","W4237378977 S4210205899","book series"
"meta:br/061501811639","W4200204599 W4200259953","book"
"meta:br/061501811636","W2140397530 W4300199678","book"
"meta:br/061501811637","W4243236950 W4244560995","book"
"meta:br/061501812420","W4255893417 S4210234904","journal"
"meta:br/061501801606","S4210195655 S4306513911","journal"
"meta:br/061501801193","S4210168318 W4242127598","journal"
"meta:br/061501801621","S4210213147 S4306514007","journal"
"meta:br/061501804427","S4210220301 S4210170604","journal"
"meta:br/061501804620","S4210238249 S4306529139","journal"
"meta:br/061501813636","S2764837912 S4306515561","journal"
"meta:br/061501813542","S4210207348 S2764956339","journal"
"meta:br/061501813573","S4306520528 S4210224283","journal"
"meta:br/061501815835","S4306526830 S4210240134","journal"
"meta:br/061501815155","W4252774175 W4253046130 S2764729457 W4231186730","journal"
